********  LANDSAT 9 SCENE CAPTURE SCHEDULE  ********

          ** All times listed in GMT **
--------------------------------------------------
Scenes collected by the LGS, and ASA stations
are scheduled for receipt and processing by EROS.
These scenes are available to the public from the
USGS Earth Resources Observation and Science (EROS)
archive:
https://www.usgs.gov/landsat-missions

Scenes scheduled for receipt by all other
International Ground Stations (IGS) must be
ordered through those stations.
For more information on IGS, please visit:
http://landsat.usgs.gov/about_ground_stations.php
Inclusion on this list does not guarantee that a
scene will actually be received by EROS.

--------------------------------------------------
PATH  ROW         IMAGE START          STATION
 196   49         010-10:31:30           LGN
 196   50         010-10:31:54           LGN
 196   51         010-10:32:18           LGN
 196   52         010-10:32:42           LGN
 196   53         010-10:33:06           LGN
 196   54         010-10:33:30           LGN
 196   55         010-10:33:54           LGN
 196   56         010-10:34:18           LGN
 196   57         010-10:34:42           LGN
 196   58         010-10:35:06           LGN
 196  105         010-10:53:51           LGN
 196  108         010-10:55:03           LGN
 196  109         010-10:55:27           LGN
 196  110         010-10:55:51           LGN
 196  111         010-10:56:15           LGN
 196  112         010-10:56:39           LGN
 196  113         010-10:57:03           LGN
 196  114         010-10:57:27           LGN
 196  115         010-10:57:51           LGN
 196  116         010-10:58:15           LGN
 196  117         010-10:58:39           LGN
 196  118         010-10:59:03           LGN
 196  119         010-10:59:27           LGN
 196  120         010-10:59:51           LGN
 196  121         010-11:00:15           LGN
 196  122         010-11:00:39           LGN
 212  104         010-12:32:20           LGN
 212  105         010-12:32:44           LGN
 212  106         010-12:33:08           LGN
 212  107         010-12:33:32           LGN
 212  108         010-12:33:56           LGN
 212  109         010-12:34:20           LGN
 212  110         010-12:34:44           LGN
 212  111         010-12:35:08           LGN
 212  112         010-12:35:32           LGN
 212  113         010-12:35:56           LGN
 212  114         010-12:36:20           LGN
 212  115         010-12:36:44           LGN
 212  116         010-12:37:08           LGN
 212  117         010-12:37:32           LGN
 212  118         010-12:37:56           LGN
 212  119         010-12:38:20           LGN
 212  120         010-12:38:44           LGN
 212  121         010-12:39:08           LGN
 212  122         010-12:39:32           LGN
 212  205         010-13:12:40           BJC
 212  206         010-13:13:04           BJC
 228   56         010-13:52:04           LGN
 228   57         010-13:52:28           LGN
 228   58         010-13:52:52           LGN
 228   59         010-13:53:16           LGN
 228   60         010-13:53:40           LGN
 228   61         010-13:54:03           LGN
 228   62         010-13:54:27           LGN
 228   63         010-13:54:51           LGN
 228   64         010-13:55:15           LGN
 228   65         010-13:55:39           LGN
 228   66         010-13:56:03           LGN
 228   67         010-13:56:27           LGN
 228   68         010-13:56:51           LGN
 228   69         010-13:57:15           LGN
 228   70         010-13:57:39           LGN
 228   71         010-13:58:03           LGN
 228   72         010-13:58:27           LGN
 228   73         010-13:58:51           LGN
 228   74         010-13:59:15           LGN
 228   75         010-13:59:38           LGN
 228   76         010-14:00:02           LGN
 228   77         010-14:00:26           LGN
 228   78         010-14:00:50           LGN
 228   79         010-14:01:14           LGN
 228   80         010-14:01:38           LGN
 228   81         010-14:02:02           LGN
 228   82         010-14:02:26           LGN
 228   83         010-14:02:50           LGN
 228   84         010-14:03:14           LGN
 228   85         010-14:03:38           LGN
 228   86         010-14:04:02           LGN
 228   87         010-14:04:26           LGN
 228   88         010-14:04:50           LGN
 228   89         010-14:05:14           LGN
 228   90         010-14:05:38           LGN
 228   91         010-14:06:02           LGN
 228   92         010-14:06:26           LGN
 228   93         010-14:06:50           LGN
 228   94         010-14:07:14           LGN
 228   95         010-14:07:38           LGN
 228   96         010-14:08:02           LGN
 228   97         010-14:08:26           LGN
 228   98         010-14:08:50           LGN
 228  108         010-14:12:49           LGN
 228  109         010-14:13:13           LGN
 228  110         010-14:13:37           LGN
 228  111         010-14:14:01           LGN
 228  112         010-14:14:25           LGN
 228  113         010-14:14:49           LGN
 228  114         010-14:15:13           LGN
 228  115         010-14:15:37           LGN
 228  116         010-14:16:01           LGN
 228  117         010-14:16:25           LGN
 228  118         010-14:16:49           LGN
 228  119         010-14:17:13           LGN
 228  120         010-14:17:37           LGN
 228  121         010-14:18:01           LGN
 228  122         010-14:18:25           LGN
 228  178         010-14:40:47           LGN
  11   19         010-15:16:13           LGN
  11   20         010-15:16:37           LGN
  11   21         010-15:17:01           LGN
  11   22         010-15:17:25           LGN
  11   23         010-15:17:48           LGN
  11   24         010-15:18:12           LGN
  11   25         010-15:18:36           LGN
  11   26         010-15:19:00           LGN
  11   27         010-15:19:24           LGN
  11   28         010-15:19:48           LGS
  11   29         010-15:20:12           LGS
  11   30         010-15:20:36           LGS
  11   31         010-15:21:00           LGS
  11   32         010-15:21:23           LGS
  11   36         010-15:22:59           LGS
  11   43         010-15:25:46           LGN
  11   44         010-15:26:10           LGN
  11   45         010-15:26:34           LGN
  11   46         010-15:26:58           LGN
  11   47         010-15:27:22           LGN
  11   48         010-15:27:46           LGN
  11   53         010-15:29:45           LGN
